Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
PuntaArenas --> Walker_1                   Jan 05 2024 19:37:09.726562500   Jan 05 2024 19:44:55.234375000       7.758463542
PuntaArenas --> Walker_2                   Jan 05 2024 19:41:52.085937500   Jan 05 2024 19:49:34.406250000       7.705338542
PuntaArenas --> Walker_6                   Jan 05 2024 20:14:22.636718750   Jan 05 2024 20:20:20.167968750       5.958854167
PuntaArenas --> Walker_4                   Jan 05 2024 20:25:55.785156250   Jan 05 2024 20:30:54.082031250       4.971614583
PuntaArenas --> Walker_5                   Jan 05 2024 20:30:37.945312500   Jan 05 2024 20:35:25.484375000       4.792317708
PuntaArenas --> Walker_2                   Jan 06 2024 03:32:22.445312500   Jan 06 2024 03:34:39.175781250       2.278841146
PuntaArenas --> Walker_6                   Jan 06 2024 04:02:07.578125000   Jan 06 2024 04:07:57.207031250       5.827148438
PuntaArenas --> Walker_4                   Jan 06 2024 04:11:32.562500000   Jan 06 2024 04:17:53.402343750       6.347330729
PuntaArenas --> Walker_5                   Jan 06 2024 04:17:20.066406250   Jan 06 2024 04:24:06.406250000       6.772330729
PuntaArenas --> Walker_3                   Jan 06 2024 04:48:18.246093750   Jan 06 2024 04:56:27.527343750       8.154687500
PuntaArenas --> Walker_1                   Jan 06 2024 04:58:04.281250000   Jan 06 2024 05:06:14.824218750       8.175716146
PuntaArenas --> Walker_2                   Jan 06 2024 05:04:14.230468750   Jan 06 2024 05:12:46.621093750       8.539843750
PuntaArenas --> Walker_6                   Jan 06 2024 05:36:09.187500000   Jan 06 2024 05:44:43.304687500       8.568619792
PuntaArenas --> Walker_4                   Jan 06 2024 05:45:45.792968750   Jan 06 2024 05:54:08.089843750       8.371614583
PuntaArenas --> Walker_5                   Jan 06 2024 05:52:09.355468750   Jan 06 2024 06:00:28.664062500       8.321809896
PuntaArenas --> Walker_3                   Jan 06 2024 06:24:41.300781250   Jan 06 2024 06:32:04.164062500       7.381054687
PuntaArenas --> Walker_1                   Jan 06 2024 06:34:41.613281250   Jan 06 2024 06:41:17.792968750       6.602994792
PuntaArenas --> Walker_2                   Jan 06 2024 06:41:29.945312500   Jan 06 2024 06:47:55.832031250       6.431445313
PuntaArenas --> Walker_6                   Jan 06 2024 07:16:47.707031250   Jan 06 2024 07:17:21.109375000       0.556705729
PuntaArenas --> Walker_6                   Jan 06 2024 17:16:54.304687500   Jan 06 2024 17:20:47.789062500       3.891406250
PuntaArenas --> Walker_4                   Jan 06 2024 17:24:00.367187500   Jan 06 2024 17:28:46.445312500       4.767968750
PuntaArenas --> Walker_5                   Jan 06 2024 17:31:54.175781250   Jan 06 2024 17:37:52.238281250       5.967708333
PuntaArenas --> Walker_3                   Jan 06 2024 18:03:06.367187500   Jan 06 2024 18:11:03.496093750       7.952148438
PuntaArenas --> Walker_1                   Jan 06 2024 18:10:35.671875000   Jan 06 2024 18:18:33.929687500       7.970963542
