  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 19:33:49.605468750   Jan 01 2024 20:08:00.562500000      34.182617188
Earth Penumbral   Jan 01 2024 19:33:39.976562500   Jan 01 2024 20:08:10.191406250      34.503580729
Earth Penumbral   Jan 01 2024 19:44:34.277343750   Jan 01 2024 20:19:05.488281250      34.520182292
Earth Umbral      Jan 01 2024 19:44:43.906250000   Jan 01 2024 20:18:55.859375000      34.199218750
Earth Penumbral   Jan 01 2024 20:01:20.265625000   Jan 01 2024 20:35:51.011718750      34.512434896
Earth Umbral      Jan 01 2024 20:01:29.960937500   Jan 01 2024 20:35:41.316406250      34.189257813
Earth Penumbral   Jan 01 2024 20:16:56.992187500   Jan 01 2024 20:51:25.082031250      34.468164063
Earth Umbral      Jan 01 2024 20:17:06.687500000   Jan 01 2024 20:51:15.386718750      34.144986979
Earth Umbral      Jan 01 2024 20:27:04.078125000   Jan 01 2024 21:01:15.500000000      34.190364583
Earth Penumbral   Jan 01 2024 20:26:54.449218750   Jan 01 2024 21:01:25.128906250      34.511328125
Earth Penumbral   Jan 01 2024 20:40:42.734375000   Jan 01 2024 21:15:13.878906250      34.519075521
Earth Umbral      Jan 01 2024 20:40:52.363281250   Jan 01 2024 21:15:04.183593750      34.197005208
Earth Penumbral   Jan 01 2024 20:58:21.781250000   Jan 01 2024 21:32:48.542968750      34.446028646
Earth Umbral      Jan 01 2024 20:58:31.410156250   Jan 01 2024 21:32:38.914062500      34.125065104
Earth Penumbral   Jan 01 2024 21:10:31.054687500   Jan 01 2024 21:45:01.335937500      34.504687500
Earth Umbral      Jan 01 2024 21:10:40.683593750   Jan 01 2024 21:44:51.707031250      34.183723958
Earth Penumbral   Jan 01 2024 21:21:11.144531250   Jan 01 2024 21:55:42.355468750      34.520182292
Earth Umbral      Jan 01 2024 21:21:20.773437500   Jan 01 2024 21:55:32.726562500      34.199218750
Earth Penumbral   Jan 01 2024 21:38:11.343750000   Jan 01 2024 22:12:42.089843750      34.512434896
Earth Umbral      Jan 01 2024 21:38:21.039062500   Jan 01 2024 22:12:32.394531250      34.189257813
Earth Umbral      Jan 01 2024 21:54:05.535156250   Jan 01 2024 22:28:14.300781250      34.146093750
Earth Penumbral   Jan 01 2024 21:53:55.839843750   Jan 01 2024 22:28:23.996093750      34.469270833
Earth Umbral      Jan 01 2024 22:03:45.261718750   Jan 01 2024 22:37:56.816406250      34.192578125
Earth Penumbral   Jan 01 2024 22:03:35.632812500   Jan 01 2024 22:38:06.445312500      34.513541667
Earth Umbral      Jan 01 2024 22:17:33.546875000   Jan 01 2024 22:51:45.433593750      34.198111979
Earth Penumbral   Jan 01 2024 22:17:23.917968750   Jan 01 2024 22:51:55.062500000      34.519075521
Earth Umbral      Jan 01 2024 22:35:30.191406250   Jan 01 2024 23:09:37.828125000      34.127278646
Earth Penumbral   Jan 01 2024 22:35:20.562500000   Jan 01 2024 23:09:47.457031250      34.448242188
Earth Penumbral   Jan 01 2024 22:47:22.132812500   Jan 01 2024 23:21:52.546875000      34.506901042
Earth Umbral      Jan 01 2024 22:47:31.828125000   Jan 01 2024 23:21:42.851562500      34.183723958
Earth Penumbral   Jan 01 2024 22:57:48.011718750   Jan 01 2024 23:32:19.289062500      34.521289063
Earth Umbral      Jan 01 2024 22:57:57.640625000   Jan 01 2024 23:32:09.660156250      34.200325521
Earth Umbral      Jan 01 2024 23:15:12.117187500   Jan 01 2024 23:49:23.539062500      34.190364583
Earth Penumbral   Jan 01 2024 23:15:02.421875000   Jan 01 2024 23:49:33.234375000      34.513541667
Earth Umbral      Jan 01 2024 23:31:04.449218750   Jan 02 2024 00:05:13.281250000      34.147200521
Earth Penumbral   Jan 01 2024 23:30:54.753906250   Jan 02 2024 00:05:22.910156250      34.469270833
Earth Penumbral   Jan 01 2024 23:40:16.882812500   Jan 02 2024 00:14:47.695312500      34.513541667
Earth Umbral      Jan 01 2024 23:40:26.511718750   Jan 02 2024 00:14:38.066406250      34.192578125
Earth Umbral      Jan 01 2024 23:54:14.730468750   Jan 02 2024 00:28:26.617187500      34.198111979
Earth Penumbral   Jan 01 2024 23:54:05.101562500   Jan 02 2024 00:28:36.312500000      34.520182292
Earth Umbral      Jan 02 2024 00:12:29.039062500   Jan 02 2024 00:46:36.675781250      34.127278646
Earth Penumbral   Jan 02 2024 00:12:19.410156250   Jan 02 2024 00:46:46.304687500      34.448242188
Earth Penumbral   Jan 02 2024 00:24:13.210937500   Jan 02 2024 00:58:43.625000000      34.506901042
Earth Umbral      Jan 02 2024 00:24:22.906250000   Jan 02 2024 00:58:33.929687500      34.183723958
Earth Penumbral   Jan 02 2024 00:34:24.878906250   Jan 02 2024 01:08:56.156250000      34.521289063
Earth Umbral      Jan 02 2024 00:34:34.441406250   Jan 02 2024 01:08:46.527343750      34.201432292
Earth Umbral      Jan 02 2024 00:52:03.128906250   Jan 02 2024 01:26:14.617187500      34.191471354
Earth Penumbral   Jan 02 2024 00:51:53.433593750   Jan 02 2024 01:26:24.312500000      34.514648438
Earth Penumbral   Jan 02 2024 01:07:53.601562500   Jan 02 2024 01:42:21.824218750      34.470377604
Earth Umbral      Jan 02 2024 01:08:03.296875000   Jan 02 2024 01:42:12.128906250      34.147200521
Earth Penumbral   Jan 02 2024 01:16:58.066406250   Jan 02 2024 01:51:28.945312500      34.514648438
Earth Umbral      Jan 02 2024 01:17:07.628906250   Jan 02 2024 01:51:19.250000000      34.193684896
Earth Umbral      Jan 02 2024 01:30:55.847656250   Jan 02 2024 02:05:07.800781250      34.199218750
Earth Penumbral   Jan 02 2024 01:30:46.218750000   Jan 02 2024 02:05:17.429687500      34.520182292
Earth Penumbral   Jan 02 2024 01:49:18.191406250   Jan 02 2024 02:23:45.152343750      34.449348958
Earth Umbral      Jan 02 2024 01:49:27.820312500   Jan 02 2024 02:23:35.523437500      34.128385417
Earth Umbral      Jan 02 2024 02:01:13.917968750   Jan 02 2024 02:35:25.007812500      34.184830729
Earth Penumbral   Jan 02 2024 02:01:04.222656250   Jan 02 2024 02:35:34.703125000      34.508007812
Earth Penumbral   Jan 02 2024 02:11:01.679687500   Jan 02 2024 02:45:32.957031250      34.521289063
Earth Umbral      Jan 02 2024 02:11:11.242187500   Jan 02 2024 02:45:23.328125000      34.201432292
Earth Umbral      Jan 02 2024 02:28:54.140625000   Jan 02 2024 03:03:05.695312500      34.192578125
Earth Penumbral   Jan 02 2024 02:28:44.445312500   Jan 02 2024 03:03:15.324218750      34.514648438
Earth Penumbral   Jan 02 2024 02:44:52.449218750   Jan 02 2024 03:19:20.671875000      34.470377604
Earth Umbral      Jan 02 2024 02:45:02.078125000   Jan 02 2024 03:19:10.976562500      34.148307292
Earth Umbral      Jan 02 2024 02:53:48.812500000   Jan 02 2024 03:28:00.433593750      34.193684896
Earth Penumbral   Jan 02 2024 02:53:39.183593750   Jan 02 2024 03:28:10.062500000      34.514648438
Earth Penumbral   Jan 02 2024 03:07:27.335937500   Jan 02 2024 03:41:58.546875000      34.520182292
Earth Umbral      Jan 02 2024 03:07:36.964843750   Jan 02 2024 03:41:48.917968750      34.199218750
Earth Penumbral   Jan 02 2024 03:26:16.972656250   Jan 02 2024 04:00:43.933593750      34.449348958
Earth Umbral      Jan 02 2024 03:26:26.535156250   Jan 02 2024 04:00:34.238281250      34.128385417
Earth Umbral      Jan 02 2024 03:38:04.929687500   Jan 02 2024 04:12:16.085937500      34.185937500
Earth Penumbral   Jan 02 2024 03:37:55.234375000   Jan 02 2024 04:12:25.714843750      34.508007812
Earth Penumbral   Jan 02 2024 03:47:38.414062500   Jan 02 2024 04:22:09.757812500      34.522395833
Earth Umbral      Jan 02 2024 03:47:48.042968750   Jan 02 2024 04:22:00.128906250      34.201432292
Earth Penumbral   Jan 02 2024 04:05:35.457031250   Jan 02 2024 04:40:06.335937500      34.514648438
Earth Umbral      Jan 02 2024 04:05:45.152343750   Jan 02 2024 04:39:56.640625000      34.191471354
Earth Umbral      Jan 02 2024 04:22:00.925781250   Jan 02 2024 04:56:09.824218750      34.148307292
Earth Penumbral   Jan 02 2024 04:21:51.230468750   Jan 02 2024 04:56:19.453125000      34.470377604
Earth Umbral      Jan 02 2024 04:30:29.929687500   Jan 02 2024 05:04:41.617187500      34.194791667
Earth Penumbral   Jan 02 2024 04:30:20.300781250   Jan 02 2024 05:04:51.246093750      34.515755208
Earth Umbral      Jan 02 2024 04:44:18.015625000   Jan 02 2024 05:18:30.035156250      34.200325521
Earth Penumbral   Jan 02 2024 04:44:08.386718750   Jan 02 2024 05:18:39.664062500      34.521289063
Earth Umbral      Jan 02 2024 05:03:25.316406250   Jan 02 2024 05:37:33.085937500      34.129492187
Earth Penumbral   Jan 02 2024 05:03:15.687500000   Jan 02 2024 05:37:42.714843750      34.450455729
Earth Umbral      Jan 02 2024 05:14:55.941406250   Jan 02 2024 05:49:07.097656250      34.185937500
Earth Penumbral   Jan 02 2024 05:14:46.312500000   Jan 02 2024 05:49:16.792968750      34.508007812
Earth Penumbral   Jan 02 2024 05:24:15.214843750   Jan 02 2024 05:58:46.558593750      34.522395833
Earth Umbral      Jan 02 2024 05:24:24.843750000   Jan 02 2024 05:58:36.929687500      34.201432292
Earth Penumbral   Jan 02 2024 05:42:26.468750000   Jan 02 2024 06:16:57.414062500      34.515755208
Earth Umbral      Jan 02 2024 05:42:36.164062500   Jan 02 2024 06:16:47.718750000      34.192578125
