Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_4                      Jan 16 2024 04:15:14.523437500   Jan 16 2024 04:19:05.085937500       3.842708333
Amazonas --> Walker_3                      Jan 16 2024 04:33:57.519531250   Jan 16 2024 04:36:40.281250000       2.712695313
Amazonas --> Walker_1                      Jan 16 2024 04:43:33.992187500   Jan 16 2024 04:44:15.628906250       0.693945313
Amazonas --> Walker_5                      Jan 16 2024 04:45:35.714843750   Jan 16 2024 04:46:07.324218750       0.526822917
Amazonas --> Walker_2                      Jan 16 2024 16:08:24.984375000   Jan 16 2024 16:12:16.144531250       3.852669271
Amazonas --> Walker_4                      Jan 16 2024 16:14:52.332031250   Jan 16 2024 16:20:01.320312500       5.149804687
Amazonas --> Walker_3                      Jan 16 2024 16:33:32.339843750   Jan 16 2024 16:34:13.976562500       0.693945313
Amazonas --> Walker_3                      Jan 16 2024 16:35:14.871093750   Jan 16 2024 16:39:25.023437500       4.169205729
Amazonas --> Walker_1                      Jan 16 2024 16:42:58.519531250   Jan 16 2024 16:46:26.902343750       3.473046875
Amazonas --> Walker_5                      Jan 16 2024 16:47:17.835937500   Jan 16 2024 16:48:23.246093750       1.090169271
Amazonas --> Walker_5                      Jan 16 2024 16:48:56.382812500   Jan 16 2024 16:49:10.261718750       0.231315104
Amazonas --> Walker_5                      Jan 16 2024 16:49:17.566406250   Jan 16 2024 16:50:31.410156250       1.230729167
Amazonas --> Walker_2                      Jan 17 2024 04:20:22.757812500   Jan 17 2024 04:24:16.175781250       3.890299479
Amazonas --> Walker_4                      Jan 17 2024 04:26:04.351562500   Jan 17 2024 04:30:09.589843750       4.087304687
Amazonas --> Walker_3                      Jan 17 2024 04:46:08.828125000   Jan 17 2024 04:46:39.375000000       0.509114583
Amazonas --> Walker_2                      Jan 17 2024 16:21:21.449218750   Jan 17 2024 16:27:10.746093750       5.821614583
Amazonas --> Walker_4                      Jan 17 2024 16:25:39.968750000   Jan 17 2024 16:31:32.386718750       5.873632813
Amazonas --> Walker_3                      Jan 17 2024 16:46:20.238281250   Jan 17 2024 16:49:35.472656250       3.253906250
Amazonas --> Walker_2                      Jan 18 2024 04:34:25.894531250   Jan 18 2024 04:37:06.464843750       2.676171875
Amazonas --> Walker_4                      Jan 18 2024 04:37:08.058593750   Jan 18 2024 04:39:25.386718750       2.288802083
Amazonas --> Walker_2                      Jan 18 2024 16:37:22.390625000   Jan 18 2024 16:41:19.992187500       3.960026042
Amazonas --> Walker_4                      Jan 18 2024 16:38:28.464843750   Jan 18 2024 16:42:25.269531250       3.946744792
