  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 02 2024 11:39:07.011718750   Jan 02 2024 12:13:36.031250000      34.483658854
Earth Penumbral   Jan 02 2024 11:50:42.750000000   Jan 02 2024 12:25:14.226562500      34.524609375
Earth Umbral      Jan 02 2024 11:50:52.378906250   Jan 02 2024 12:25:04.597656250      34.203645833
Earth Penumbral   Jan 02 2024 12:18:01.191406250   Jan 02 2024 12:52:31.273437500      34.501367188
Earth Umbral      Jan 02 2024 12:18:10.886718750   Jan 02 2024 12:52:21.578125000      34.178190104
Earth Penumbral   Jan 02 2024 12:32:24.871093750   Jan 02 2024 13:06:54.886718750      34.500260417
Earth Umbral      Jan 02 2024 12:32:34.500000000   Jan 02 2024 13:06:45.257812500      34.179296875
Earth Penumbral   Jan 02 2024 12:51:43.859375000   Jan 02 2024 13:26:14.074218750      34.503580729
Earth Umbral      Jan 02 2024 12:51:53.488281250   Jan 02 2024 13:26:04.445312500      34.182617188
Earth Penumbral   Jan 02 2024 13:16:04.730468750   Jan 02 2024 13:50:33.816406250      34.484765625
Earth Umbral      Jan 02 2024 13:16:14.425781250   Jan 02 2024 13:50:24.121093750      34.161588542
Earth Penumbral   Jan 02 2024 13:27:19.484375000   Jan 02 2024 14:01:50.960937500      34.524609375
Earth Umbral      Jan 02 2024 13:27:29.113281250   Jan 02 2024 14:01:41.398437500      34.204752604
Earth Umbral      Jan 02 2024 13:55:08.671875000   Jan 02 2024 14:29:19.363281250      34.178190104
Earth Penumbral   Jan 02 2024 13:54:58.976562500   Jan 02 2024 14:29:29.058593750      34.501367188
Earth Umbral      Jan 02 2024 14:09:19.203125000   Jan 02 2024 14:43:30.027343750      34.180403646
Earth Penumbral   Jan 02 2024 14:09:09.574218750   Jan 02 2024 14:43:39.656250000      34.501367188
Earth Umbral      Jan 02 2024 14:28:38.125000000   Jan 02 2024 15:02:49.148437500      34.183723958
Earth Penumbral   Jan 02 2024 14:28:28.562500000   Jan 02 2024 15:02:58.777343750      34.503580729
Earth Penumbral   Jan 02 2024 14:53:02.515625000   Jan 02 2024 15:27:31.601562500      34.484765625
Earth Umbral      Jan 02 2024 14:53:12.144531250   Jan 02 2024 15:27:21.906250000      34.162695312
Earth Penumbral   Jan 02 2024 15:03:56.285156250   Jan 02 2024 15:38:27.761718750      34.524609375
Earth Umbral      Jan 02 2024 15:04:05.914062500   Jan 02 2024 15:38:18.199218750      34.204752604
Earth Umbral      Jan 02 2024 15:32:06.457031250   Jan 02 2024 16:06:17.214843750      34.179296875
Earth Penumbral   Jan 02 2024 15:31:56.761718750   Jan 02 2024 16:06:26.910156250      34.502473958
Earth Penumbral   Jan 02 2024 15:45:54.410156250   Jan 02 2024 16:20:24.492187500      34.501367188
Earth Umbral      Jan 02 2024 15:46:03.972656250   Jan 02 2024 16:20:14.863281250      34.181510417
Earth Penumbral   Jan 02 2024 16:05:13.265625000   Jan 02 2024 16:39:43.546875000      34.504687500
Earth Umbral      Jan 02 2024 16:05:22.894531250   Jan 02 2024 16:39:33.917968750      34.183723958
Earth Umbral      Jan 02 2024 16:30:09.929687500   Jan 02 2024 17:04:19.757812500      34.163802083
Earth Penumbral   Jan 02 2024 16:30:00.300781250   Jan 02 2024 17:04:29.453125000      34.485872396
