Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_7                      Jan 14 2024 04:16:57.300781250   Jan 14 2024 04:20:48.460937500       3.852669271
Amazonas --> Walker_8                      Jan 14 2024 04:22:54.167968750   Jan 14 2024 04:26:58.808593750       4.077343750
Amazonas --> Walker_1                      Jan 14 2024 04:24:27.601562500   Jan 14 2024 04:28:31.445312500       4.064062500
Amazonas --> Walker_2                      Jan 14 2024 04:46:15.804687500   Jan 14 2024 04:46:45.621093750       0.496940104
Amazonas --> Walker_5                      Jan 14 2024 15:52:14.636718750   Jan 14 2024 15:53:56.105468750       1.691145833
Amazonas --> Walker_7                      Jan 14 2024 16:17:29.761718750   Jan 14 2024 16:22:52.894531250       5.385546875
Amazonas --> Walker_1                      Jan 14 2024 16:23:02.523437500   Jan 14 2024 16:28:54.410156250       5.864778646
Amazonas --> Walker_8                      Jan 14 2024 16:24:08.199218750   Jan 14 2024 16:30:02.144531250       5.899088542
Amazonas --> Walker_2                      Jan 14 2024 16:46:36.113281250   Jan 14 2024 16:48:02.773437500       1.444335938
Amazonas --> Walker_2                      Jan 14 2024 16:48:09.414062500   Jan 14 2024 16:49:49.687500000       1.671223958
Amazonas --> Walker_9                      Jan 15 2024 03:42:29.917968750   Jan 15 2024 03:44:22.343750000       1.873763021
Amazonas --> Walker_6                      Jan 15 2024 03:50:28.906250000   Jan 15 2024 03:55:15.914062500       4.783463542
Amazonas --> Walker_3                      Jan 15 2024 03:55:02.167968750   Jan 15 2024 04:00:09.296875000       5.118815104
Amazonas --> Walker_5                      Jan 15 2024 04:00:39.312500000   Jan 15 2024 04:05:49.097656250       5.163085938
Amazonas --> Walker_7                      Jan 15 2024 04:30:06.117187500   Jan 15 2024 04:33:31.578125000       3.424348958
Amazonas --> Walker_1                      Jan 15 2024 04:33:32.042968750   Jan 15 2024 04:36:15.800781250       2.729296875
Amazonas --> Walker_8                      Jan 15 2024 04:37:33.164062500   Jan 15 2024 04:39:48.101562500       2.248958333
Amazonas --> Walker_6                      Jan 15 2024 15:51:36.828125000   Jan 15 2024 15:53:13.582031250       1.612565104
Amazonas --> Walker_3                      Jan 15 2024 15:58:27.816406250   Jan 15 2024 16:00:56.566406250       2.479166667
Amazonas --> Walker_5                      Jan 15 2024 16:01:28.773437500   Jan 15 2024 16:04:15.320312500       2.775781250
Amazonas --> Walker_7                      Jan 15 2024 16:30:48.871093750   Jan 15 2024 16:31:50.894531250       1.033723958
Amazonas --> Walker_1                      Jan 15 2024 16:32:08.691406250   Jan 15 2024 16:32:53.382812500       0.744856771
Amazonas --> Walker_7                      Jan 15 2024 16:32:26.687500000   Jan 15 2024 16:36:43.015625000       4.272135417
Amazonas --> Walker_1                      Jan 15 2024 16:33:48.167968750   Jan 15 2024 16:38:00.445312500       4.204622396
Amazonas --> Walker_8                      Jan 15 2024 16:40:33.312500000   Jan 15 2024 16:44:12.785156250       3.657877604
Amazonas --> Walker_4                      Jan 16 2024 03:40:18.675781250   Jan 16 2024 03:41:42.214843750       1.392317708
Amazonas --> Walker_9                      Jan 16 2024 03:53:44.714843750   Jan 16 2024 03:58:45.335937500       5.010351563
Amazonas --> Walker_6                      Jan 16 2024 03:59:57.851562500   Jan 16 2024 04:05:07.171875000       5.155338542
Amazonas --> Walker_3                      Jan 16 2024 04:09:31.269531250   Jan 16 2024 04:13:18.976562500       3.795117187
Amazonas --> Walker_5                      Jan 16 2024 04:10:19.878906250   Jan 16 2024 04:14:03.136718750       3.720963542
Amazonas --> Walker_1                      Jan 16 2024 04:43:33.992187500   Jan 16 2024 04:44:15.628906250       0.693945313
Amazonas --> Walker_7                      Jan 16 2024 04:44:32.429687500   Jan 16 2024 04:45:07.691406250       0.587695312
Amazonas --> Walker_9                      Jan 16 2024 15:55:34.339843750   Jan 16 2024 15:57:41.242187500       2.115039063
Amazonas --> Walker_6                      Jan 16 2024 16:00:52.492187500   Jan 16 2024 16:03:32.730468750       2.670638021
Amazonas --> Walker_5                      Jan 16 2024 16:10:03.398437500   Jan 16 2024 16:14:14.546875000       4.185807292
Amazonas --> Walker_3                      Jan 16 2024 16:11:26.074218750   Jan 16 2024 16:16:01.859375000       4.596419271
Amazonas --> Walker_1                      Jan 16 2024 16:42:58.519531250   Jan 16 2024 16:46:26.902343750       3.473046875
Amazonas --> Walker_7                      Jan 16 2024 16:45:56.753906250   Jan 16 2024 16:49:13.515625000       3.279361979
Amazonas --> Walker_2                      Jan 17 2024 03:44:23.492187500   Jan 17 2024 03:46:27.406250000       2.065234375
Amazonas --> Walker_4                      Jan 17 2024 03:53:14.410156250   Jan 17 2024 03:58:14.964843750       5.009244792
Amazonas --> Walker_9                      Jan 17 2024 04:04:57.519531250   Jan 17 2024 04:10:13.480468750       5.266015625
Amazonas --> Walker_6                      Jan 17 2024 04:09:38.152343750   Jan 17 2024 04:13:24.531250000       3.772981771
Amazonas --> Walker_5                      Jan 17 2024 04:20:04.429687500   Jan 17 2024 04:23:55.125000000       3.844921875
Amazonas --> Walker_3                      Jan 17 2024 04:23:56.917968750   Jan 17 2024 04:28:03.949218750       4.117187500
Amazonas --> Walker_4                      Jan 17 2024 15:56:04.531250000   Jan 17 2024 15:58:17.742187500       2.220182292
