Contact Event                                       Entry Epoch                      Exit Epoch                 Duration(min)
Svalbard --> Walker_2                      Jan 02 2024 14:45:43.371093750   Jan 02 2024 14:56:20.937500000      10.626106771
Svalbard --> Walker_1                      Jan 02 2024 14:55:03.109375000   Jan 02 2024 15:05:24.738281250      10.360481771
Svalbard --> Walker_6                      Jan 02 2024 15:18:28.199218750   Jan 02 2024 15:28:43.917968750      10.261979167
Svalbard --> Walker_5                      Jan 02 2024 15:34:55.792968750   Jan 02 2024 15:44:55.574218750       9.996354167
Svalbard --> Walker_4                      Jan 02 2024 15:44:14.402343750   Jan 02 2024 15:53:45.429687500       9.517122396
Svalbard --> Walker_3                      Jan 02 2024 16:07:55.695312500   Jan 02 2024 16:17:11.382812500       9.261458333
Svalbard --> Walker_2                      Jan 02 2024 16:24:27.539062500   Jan 02 2024 16:33:27.421875000       8.998046875
Svalbard --> Walker_1                      Jan 02 2024 16:33:32.402343750   Jan 02 2024 16:42:15.617187500       8.720247396
Svalbard --> Walker_6                      Jan 02 2024 16:57:17.746093750   Jan 02 2024 17:06:02.488281250       8.745703125
Svalbard --> Walker_5                      Jan 02 2024 17:13:47.000000000   Jan 02 2024 17:22:19.921875000       8.548697917
Svalbard --> Walker_4                      Jan 02 2024 17:22:48.742187500   Jan 02 2024 17:30:54.703125000       8.099348958
Svalbard --> Walker_3                      Jan 02 2024 17:46:45.906250000   Jan 02 2024 17:54:49.144531250       8.053971354
Svalbard --> Walker_2                      Jan 02 2024 18:03:14.296875000   Jan 02 2024 18:11:13.882812500       7.993098958
Svalbard --> Walker_1                      Jan 02 2024 18:12:00.101562500   Jan 02 2024 18:19:47.667968750       7.792773438
Svalbard --> Walker_6                      Jan 02 2024 18:35:54.410156250   Jan 02 2024 18:44:06.281250000       8.197851563
Svalbard --> Walker_5                      Jan 02 2024 18:52:17.886718750   Jan 02 2024 19:00:31.285156250       8.223307292
Svalbard --> Walker_4                      Jan 02 2024 19:00:57.582031250   Jan 02 2024 19:08:52.851562500       7.921158854
Svalbard --> Walker_3                      Jan 02 2024 19:25:01.121093750   Jan 02 2024 19:33:16.246093750       8.252083333
Svalbard --> Walker_2                      Jan 02 2024 19:41:20.480468750   Jan 02 2024 19:49:48.820312500       8.472330729
Svalbard --> Walker_1                      Jan 02 2024 19:49:44.238281250   Jan 02 2024 19:58:07.796875000       8.392643229
Svalbard --> Walker_6                      Jan 02 2024 20:13:44.589843750   Jan 02 2024 20:22:51.578125000       9.116471354
Svalbard --> Walker_5                      Jan 02 2024 20:30:00.363281250   Jan 02 2024 20:39:19.371093750       9.316796875
Svalbard --> Walker_4                      Jan 02 2024 20:38:16.750000000   Jan 02 2024 20:47:25.863281250       9.151888021
Svalbard --> Walker_3                      Jan 02 2024 21:02:27.792968750   Jan 02 2024 21:12:07.851562500       9.667643229
Svalbard --> Walker_2                      Jan 02 2024 21:18:40.445312500   Jan 02 2024 21:28:40.226562500       9.996354167
Svalbard --> Walker_1                      Jan 02 2024 21:26:43.085937500   Jan 02 2024 21:36:40.808593750       9.962044271
Svalbard --> Walker_6                      Jan 02 2024 21:50:53.996093750   Jan 02 2024 22:01:37.007812500      10.716861979
Svalbard --> Walker_5                      Jan 02 2024 22:07:04.789062500   Jan 02 2024 22:18:00.218750000      10.923828125
Svalbard --> Walker_4                      Jan 02 2024 22:14:59.859375000   Jan 02 2024 22:25:47.917968750      10.800976563
Svalbard --> Walker_3                      Jan 02 2024 22:39:22.656250000   Jan 02 2024 22:50:38.074218750      11.256966146
Svalbard --> Walker_2                      Jan 02 2024 22:55:31.523437500   Jan 02 2024 23:07:03.941406250      11.540299479
Svalbard --> Walker_1                      Jan 02 2024 23:03:14.507812500   Jan 02 2024 23:14:43.605468750      11.484960938
Svalbard --> Walker_6                      Jan 02 2024 23:27:38.964843750   Jan 02 2024 23:39:44.984375000      12.100325521
Svalbard --> Walker_5                      Jan 02 2024 23:43:46.570312500   Jan 02 2024 23:55:59.894531250      12.222070312
Svalbard --> Walker_4                      Jan 02 2024 23:51:22.050781250   Jan 03 2024 00:03:26.941406250      12.081510417
Svalbard --> Walker_3                      Jan 03 2024 00:15:58.195312500   Jan 03 2024 00:28:21.148437500      12.382552083
Svalbard --> Walker_2                      Jan 03 2024 00:32:04.605468750   Jan 03 2024 00:44:38.382812500      12.562955729
Svalbard --> Walker_1                      Jan 03 2024 00:39:28.796875000   Jan 03 2024 00:51:56.664062500      12.464453125
Svalbard --> Walker_6                      Jan 03 2024 01:04:07.332031250   Jan 03 2024 01:17:01.695312500      12.906054687
Svalbard --> Walker_5                      Jan 03 2024 01:20:12.281250000   Jan 03 2024 01:33:07.972656250      12.928190104
Svalbard --> Walker_4                      Jan 03 2024 01:27:29.167968750   Jan 03 2024 01:40:14.167968750      12.750000000
Svalbard --> Walker_3                      Jan 03 2024 01:52:18.859375000   Jan 03 2024 02:05:12.757812500      12.898307292
Svalbard --> Walker_2                      Jan 03 2024 02:08:23.078125000   Jan 03 2024 02:21:21.957031250      12.981315104
Svalbard --> Walker_1                      Jan 03 2024 02:15:28.675781250   Jan 03 2024 02:28:19.785156250      12.851822917
Svalbard --> Walker_6                      Jan 03 2024 02:40:20.957031250   Jan 03 2024 02:53:30.128906250      13.152864583
Svalbard --> Walker_5                      Jan 03 2024 02:56:23.117187500   Jan 03 2024 03:09:29.632812500      13.108593750
Svalbard --> Walker_4                      Jan 03 2024 03:03:21.875000000   Jan 03 2024 03:16:15.707031250      12.897200521
Svalbard --> Walker_3                      Jan 03 2024 03:28:24.648437500   Jan 03 2024 03:41:21.734375000      12.951432292
Svalbard --> Walker_2                      Jan 03 2024 03:44:26.675781250   Jan 03 2024 03:57:25.156250000      12.974674479
Svalbard --> Walker_1                      Jan 03 2024 03:51:13.812500000   Jan 03 2024 04:04:03.792968750      12.833007812
Svalbard --> Walker_6                      Jan 03 2024 04:16:19.308593750   Jan 03 2024 04:29:23.433593750      13.068750000
Svalbard --> Walker_5                      Jan 03 2024 04:32:18.546875000   Jan 03 2024 04:45:18.953125000      13.006770833
Svalbard --> Walker_4                      Jan 03 2024 04:38:59.507812500   Jan 03 2024 04:51:46.367187500      12.780989583
