  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 20:28:04.773437500   Jan 01 2024 21:02:35.984375000      34.520182292
Earth Umbral      Jan 01 2024 20:38:58.742187500   Jan 01 2024 21:13:11.027343750      34.204752604
Earth Penumbral   Jan 01 2024 20:38:49.046875000   Jan 01 2024 21:13:20.656250000      34.526822917
Earth Umbral      Jan 01 2024 20:52:54.597656250   Jan 01 2024 21:27:02.765625000      34.136132813
Earth Penumbral   Jan 01 2024 20:52:44.968750000   Jan 01 2024 21:27:12.394531250      34.457096354
Earth Penumbral   Jan 01 2024 21:04:36.777343750   Jan 01 2024 21:39:04.667968750      34.464843750
Earth Umbral      Jan 01 2024 21:04:46.406250000   Jan 01 2024 21:38:54.972656250      34.142773437
Earth Umbral      Jan 01 2024 21:12:45.394531250   Jan 01 2024 21:46:57.015625000      34.193684896
Earth Penumbral   Jan 01 2024 21:12:35.699218750   Jan 01 2024 21:47:06.644531250      34.515755208
Earth Penumbral   Jan 01 2024 21:21:11.144531250   Jan 01 2024 21:55:42.355468750      34.520182292
Earth Umbral      Jan 01 2024 21:21:20.773437500   Jan 01 2024 21:55:32.726562500      34.199218750
Earth Umbral      Jan 01 2024 21:34:12.746093750   Jan 01 2024 22:08:24.367187500      34.193684896
Earth Penumbral   Jan 01 2024 21:34:03.050781250   Jan 01 2024 22:08:34.062500000      34.516861979
Earth Penumbral   Jan 01 2024 21:47:51.402343750   Jan 01 2024 22:22:20.753906250      34.489192708
Earth Umbral      Jan 01 2024 21:48:01.164062500   Jan 01 2024 22:22:11.058593750      34.164908854
Earth Umbral      Jan 01 2024 21:57:36.906250000   Jan 01 2024 22:31:45.671875000      34.146093750
Earth Penumbral   Jan 01 2024 21:57:27.210937500   Jan 01 2024 22:31:55.300781250      34.468164063
Earth Umbral      Jan 01 2024 22:04:53.925781250   Jan 01 2024 22:39:06.011718750      34.201432292
Earth Penumbral   Jan 01 2024 22:04:44.296875000   Jan 01 2024 22:39:15.640625000      34.522395833
Earth Umbral      Jan 01 2024 22:15:38.265625000   Jan 01 2024 22:49:50.617187500      34.205859375
Earth Penumbral   Jan 01 2024 22:15:28.636718750   Jan 01 2024 22:50:00.312500000      34.527929687
Earth Umbral      Jan 01 2024 22:29:48.730468750   Jan 01 2024 23:03:56.964843750      34.137239583
