  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Umbral      Jan 01 2024 08:09:11.031250000   Jan 01 2024 08:44:56.285156250      35.754231771
Earth Penumbral   Jan 01 2024 08:09:02.531250000   Jan 01 2024 08:45:04.718750000      36.036458333
Earth Penumbral   Jan 01 2024 08:18:49.562500000   Jan 01 2024 08:54:51.617187500      36.034244792
Earth Umbral      Jan 01 2024 08:18:58.062500000   Jan 01 2024 08:54:43.117187500      35.750911458
Earth Penumbral   Jan 01 2024 08:29:00.566406250   Jan 01 2024 09:05:02.554687500      36.033138021
Earth Umbral      Jan 01 2024 08:29:09.066406250   Jan 01 2024 09:04:54.054687500      35.749804688
Earth Penumbral   Jan 01 2024 08:38:25.882812500   Jan 01 2024 09:14:27.007812500      36.018750000
Earth Umbral      Jan 01 2024 08:38:34.382812500   Jan 01 2024 09:14:18.507812500      35.735416667
Earth Umbral      Jan 01 2024 08:47:06.574218750   Jan 01 2024 09:22:51.960937500      35.756445312
Earth Penumbral   Jan 01 2024 08:46:58.074218750   Jan 01 2024 09:23:00.460937500      36.039778646
Earth Umbral      Jan 01 2024 08:55:57.093750000   Jan 01 2024 09:31:44.738281250      35.794075521
Earth Penumbral   Jan 01 2024 08:55:48.593750000   Jan 01 2024 09:31:53.238281250      36.077408854
Earth Umbral      Jan 01 2024 09:05:51.230468750   Jan 01 2024 09:41:37.347656250      35.768619792
Earth Penumbral   Jan 01 2024 09:05:42.730468750   Jan 01 2024 09:41:45.847656250      36.051953125
Earth Umbral      Jan 01 2024 09:16:04.757812500   Jan 01 2024 09:51:48.218750000      35.724348958
Earth Penumbral   Jan 01 2024 09:15:56.324218750   Jan 01 2024 09:51:56.718750000      36.006575521
Earth Umbral      Jan 01 2024 09:25:28.214843750   Jan 01 2024 10:01:12.472656250      35.737630208
Earth Penumbral   Jan 01 2024 09:25:19.714843750   Jan 01 2024 10:01:20.972656250      36.020963542
Earth Penumbral   Jan 01 2024 09:33:53.101562500   Jan 01 2024 10:09:55.886718750      36.046419271
Earth Umbral      Jan 01 2024 09:34:01.601562500   Jan 01 2024 10:09:47.386718750      35.763085938
Earth Penumbral   Jan 01 2024 09:42:42.160156250   Jan 01 2024 10:18:44.347656250      36.036458333
Earth Umbral      Jan 01 2024 09:42:50.593750000   Jan 01 2024 10:18:35.914062500      35.755338542
Earth Penumbral   Jan 01 2024 09:52:34.171875000   Jan 01 2024 10:28:36.226562500      36.034244792
Earth Umbral      Jan 01 2024 09:52:42.671875000   Jan 01 2024 10:28:27.726562500      35.750911458
Earth Umbral      Jan 01 2024 10:03:02.042968750   Jan 01 2024 10:38:47.031250000      35.749804688
Earth Penumbral   Jan 01 2024 10:02:53.542968750   Jan 01 2024 10:38:55.531250000      36.033138021
Earth Umbral      Jan 01 2024 10:12:27.359375000   Jan 01 2024 10:48:11.484375000      35.735416667
Earth Penumbral   Jan 01 2024 10:12:18.859375000   Jan 01 2024 10:48:19.917968750      36.017643229
Earth Penumbral   Jan 01 2024 10:20:42.816406250   Jan 01 2024 10:56:45.136718750      36.038671875
Earth Umbral      Jan 01 2024 10:20:51.250000000   Jan 01 2024 10:56:36.636718750      35.756445312
Earth Penumbral   Jan 01 2024 10:29:28.156250000   Jan 01 2024 11:05:32.800781250      36.077408854
Earth Umbral      Jan 01 2024 10:29:36.656250000   Jan 01 2024 11:05:24.300781250      35.794075521
Earth Umbral      Jan 01 2024 10:39:35.773437500   Jan 01 2024 11:15:21.890625000      35.768619792
Earth Penumbral   Jan 01 2024 10:39:27.273437500   Jan 01 2024 11:15:30.390625000      36.051953125
Earth Penumbral   Jan 01 2024 10:49:49.234375000   Jan 01 2024 11:25:49.628906250      36.006575521
Earth Umbral      Jan 01 2024 10:49:57.667968750   Jan 01 2024 11:25:41.128906250      35.724348958
Earth Penumbral   Jan 01 2024 10:59:12.757812500   Jan 01 2024 11:35:14.015625000      36.020963542
Earth Umbral      Jan 01 2024 10:59:21.191406250   Jan 01 2024 11:35:05.515625000      35.738736979
Earth Penumbral   Jan 01 2024 11:07:37.910156250   Jan 01 2024 11:43:40.628906250      36.045312500
Earth Umbral      Jan 01 2024 11:07:46.410156250   Jan 01 2024 11:43:32.195312500      35.763085938
Earth Umbral      Jan 01 2024 11:16:30.156250000   Jan 01 2024 11:52:15.476562500      35.755338542
Earth Penumbral   Jan 01 2024 11:16:21.722656250   Jan 01 2024 11:52:23.910156250      36.036458333
Earth Umbral      Jan 01 2024 11:26:27.281250000   Jan 01 2024 12:02:12.335937500      35.750911458
Earth Penumbral   Jan 01 2024 11:26:18.781250000   Jan 01 2024 12:02:20.835937500      36.034244792
Earth Umbral      Jan 01 2024 11:36:54.953125000   Jan 01 2024 12:12:39.941406250      35.749804688
Earth Penumbral   Jan 01 2024 11:36:46.453125000   Jan 01 2024 12:12:48.507812500      36.034244792
Earth Penumbral   Jan 01 2024 11:46:11.835937500   Jan 01 2024 12:22:12.894531250      36.017643229
Earth Umbral      Jan 01 2024 11:46:20.269531250   Jan 01 2024 12:22:04.394531250      35.735416667
Earth Penumbral   Jan 01 2024 11:54:27.492187500   Jan 01 2024 12:30:29.812500000      36.038671875
Earth Umbral      Jan 01 2024 11:54:35.925781250   Jan 01 2024 12:30:21.312500000      35.756445312
Earth Penumbral   Jan 01 2024 12:03:07.718750000   Jan 01 2024 12:39:12.363281250      36.077408854
Earth Umbral      Jan 01 2024 12:03:16.218750000   Jan 01 2024 12:39:03.863281250      35.794075521
Earth Penumbral   Jan 01 2024 12:13:11.816406250   Jan 01 2024 12:49:14.933593750      36.051953125
Earth Umbral      Jan 01 2024 12:13:20.316406250   Jan 01 2024 12:49:06.433593750      35.768619792
Earth Penumbral   Jan 01 2024 12:23:42.078125000   Jan 01 2024 12:59:42.406250000      36.005468750
