Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_6                      Jan 06 2024 16:00:23.242187500   Jan 06 2024 16:03:06.535156250       2.721549479
Amazonas --> Walker_9                      Jan 06 2024 16:00:46.218750000   Jan 06 2024 16:03:37.082031250       2.847721354
Amazonas --> Walker_7                      Jan 06 2024 16:01:48.773437500   Jan 06 2024 16:04:45.945312500       2.952864583
Amazonas --> Walker_8                      Jan 06 2024 16:09:02.871093750   Jan 06 2024 16:13:21.257812500       4.306445313
Amazonas --> Walker_5                      Jan 06 2024 16:18:45.054687500   Jan 06 2024 16:24:29.968750000       5.748567708
Amazonas --> Walker_1                      Jan 06 2024 16:50:21.882812500   Jan 06 2024 16:50:50.769531250       0.481445312
Amazonas --> Walker_4                      Jan 06 2024 16:50:54.953125000   Jan 06 2024 16:51:20.121093750       0.419466146
Amazonas --> Walker_2                      Jan 06 2024 16:52:06.871093750   Jan 06 2024 16:52:31.242187500       0.406184896
Amazonas --> Walker_10                     Jan 07 2024 03:43:05.433593750   Jan 07 2024 03:45:07.953125000       2.041992188
Amazonas --> Walker_6                      Jan 07 2024 04:08:52.964843750   Jan 07 2024 04:12:38.679687500       3.761914062
Amazonas --> Walker_7                      Jan 07 2024 04:11:24.968750000   Jan 07 2024 04:15:07.097656250       3.702148438
Amazonas --> Walker_9                      Jan 07 2024 04:12:02.023437500   Jan 07 2024 04:15:48.402343750       3.772981771
Amazonas --> Walker_8                      Jan 07 2024 04:21:22.625000000   Jan 07 2024 04:25:21.289062500       3.977734375
Amazonas --> Walker_5                      Jan 07 2024 04:30:14.074218750   Jan 07 2024 04:33:34.488281250       3.340234375
Amazonas --> Walker_6                      Jan 07 2024 16:08:28.980468750   Jan 07 2024 16:12:24.722656250       3.929036458
Amazonas --> Walker_7                      Jan 07 2024 16:11:25.886718750   Jan 07 2024 16:16:05.921875000       4.667252604
Amazonas --> Walker_9                      Jan 07 2024 16:13:12.070312500   Jan 07 2024 16:18:17.074218750       5.083398437
Amazonas --> Walker_8                      Jan 07 2024 16:22:19.789062500   Jan 07 2024 16:28:13.734375000       5.899088542
Amazonas --> Walker_5                      Jan 07 2024 16:29:47.367187500   Jan 07 2024 16:30:51.050781250       1.061393229
Amazonas --> Walker_5                      Jan 07 2024 16:31:22.660156250   Jan 07 2024 16:35:39.453125000       4.279882813
Amazonas --> Walker_4                      Jan 08 2024 03:38:54.261718750   Jan 08 2024 03:40:01.066406250       1.113411458
Amazonas --> Walker_3                      Jan 08 2024 03:48:11.609375000   Jan 08 2024 03:52:55.628906250       4.733658854
Amazonas --> Walker_10                     Jan 08 2024 03:53:57.785156250   Jan 08 2024 03:59:00.796875000       5.050195312
Amazonas --> Walker_6                      Jan 08 2024 04:17:58.070312500   Jan 08 2024 04:21:49.363281250       3.854882813
Amazonas --> Walker_7                      Jan 08 2024 04:22:15.925781250   Jan 08 2024 04:26:19.902343750       4.066276042
Amazonas --> Walker_9                      Jan 08 2024 04:26:05.027343750   Jan 08 2024 04:30:09.402343750       4.072916667
Amazonas --> Walker_8                      Jan 08 2024 04:35:32.136718750   Jan 08 2024 04:38:05.468750000       2.555533854
Amazonas --> Walker_5                      Jan 08 2024 04:42:09.910156250   Jan 08 2024 04:42:56.195312500       0.771419271
Amazonas --> Walker_3                      Jan 08 2024 15:51:31.812500000   Jan 08 2024 15:53:14.476562500       1.711067708
Amazonas --> Walker_10                     Jan 08 2024 15:55:36.785156250   Jan 08 2024 15:57:48.468750000       2.194726563
Amazonas --> Walker_6                      Jan 08 2024 16:16:26.019531250   Jan 08 2024 16:21:42.843750000       5.280403646
Amazonas --> Walker_7                      Jan 08 2024 16:21:48.820312500   Jan 08 2024 16:27:40.308593750       5.858138021
Amazonas --> Walker_9                      Jan 08 2024 16:27:09.695312500   Jan 08 2024 16:28:23.738281250       1.234049479
Amazonas --> Walker_9                      Jan 08 2024 16:28:32.171875000   Jan 08 2024 16:33:02.246093750       4.501236979
Amazonas --> Walker_8                      Jan 08 2024 16:38:21.328125000   Jan 08 2024 16:42:13.816406250       3.874804688
Amazonas --> Walker_5                      Jan 08 2024 16:42:35.199218750   Jan 08 2024 16:46:01.523437500       3.438736979
Amazonas --> Walker_1                      Jan 09 2024 03:39:58.785156250   Jan 09 2024 03:41:15.949218750       1.286067708
Amazonas --> Walker_2                      Jan 09 2024 03:46:16.835937500   Jan 09 2024 03:48:49.171875000       2.538932292
Amazonas --> Walker_4                      Jan 09 2024 03:52:33.226562500   Jan 09 2024 03:57:34.246093750       5.016992187
Amazonas --> Walker_3                      Jan 09 2024 04:02:06.179687500   Jan 09 2024 04:07:22.472656250       5.271549479
Amazonas --> Walker_10                     Jan 09 2024 04:04:49.472656250   Jan 09 2024 04:08:40.433593750       3.849348958
Amazonas --> Walker_10                     Jan 09 2024 04:08:52.453125000   Jan 09 2024 04:10:04.835937500       1.206380208
Amazonas --> Walker_6                      Jan 09 2024 04:26:49.695312500   Jan 09 2024 04:30:49.421875000       3.995442708
Amazonas --> Walker_7                      Jan 09 2024 04:33:18.503906250   Jan 09 2024 04:36:02.195312500       2.728190104
Amazonas --> Walker_9                      Jan 09 2024 04:41:05.804687500   Jan 09 2024 04:42:02.382812500       0.942968750
Amazonas --> Walker_2                      Jan 09 2024 15:48:14.230468750   Jan 09 2024 15:49:32.921875000       1.311523438
Amazonas --> Walker_4                      Jan 09 2024 15:55:49.046875000   Jan 09 2024 15:58:05.312500000       2.271093750
Amazonas --> Walker_3                      Jan 09 2024 16:05:03.007812500   Jan 09 2024 16:08:14.589843750       3.193033854
Amazonas --> Walker_10                     Jan 09 2024 16:06:07.222656250   Jan 09 2024 16:09:19.468750000       3.204101562
Amazonas --> Walker_6                      Jan 09 2024 16:25:24.484375000   Jan 09 2024 16:31:15.109375000       5.843750000
Amazonas --> Walker_7                      Jan 09 2024 16:32:53.523437500   Jan 09 2024 16:33:34.960937500       0.690625000
Amazonas --> Walker_7                      Jan 09 2024 16:34:35.988281250   Jan 09 2024 16:38:45.742187500       4.162565104
Amazonas --> Walker_9                      Jan 09 2024 16:43:12.031250000   Jan 09 2024 16:46:35.898437500       3.397786458
Amazonas --> Walker_1                      Jan 10 2024 03:48:43.636718750   Jan 10 2024 03:53:22.476562500       4.647330729
Amazonas --> Walker_2                      Jan 10 2024 03:57:05.734375000   Jan 10 2024 04:02:12.996093750       5.121028646
Amazonas --> Walker_4                      Jan 10 2024 04:06:33.839843750   Jan 10 2024 04:10:25.597656250       3.862630208
Amazonas --> Walker_10                     Jan 10 2024 04:15:53.312500000   Jan 10 2024 04:19:45.269531250       3.865950521
Amazonas --> Walker_3                      Jan 10 2024 04:16:21.269531250   Jan 10 2024 04:20:14.753906250       3.891406250
Amazonas --> Walker_6                      Jan 10 2024 04:35:55.664062500   Jan 10 2024 04:38:28.664062500       2.550000000
Amazonas --> Walker_7                      Jan 10 2024 04:45:30.476562500   Jan 10 2024 04:46:01.355468750       0.514648438
Amazonas --> Walker_1                      Jan 10 2024 15:49:34.425781250   Jan 10 2024 15:51:02.945312500       1.475325521
Amazonas --> Walker_2                      Jan 10 2024 15:58:41.347656250   Jan 10 2024 16:01:10.894531250       2.492447917
Amazonas --> Walker_4                      Jan 10 2024 16:08:41.527343750   Jan 10 2024 16:12:49.488281250       4.132682292
Amazonas --> Walker_10                     Jan 10 2024 16:15:25.078125000   Jan 10 2024 16:20:38.183593750       5.218424479
Amazonas --> Walker_3                      Jan 10 2024 16:17:24.808593750   Jan 10 2024 16:22:46.347656250       5.358984375
Amazonas --> Walker_6                      Jan 10 2024 16:34:30.453125000   Jan 10 2024 16:35:04.917968750       0.574414063
Amazonas --> Walker_6                      Jan 10 2024 16:36:13.980468750   Jan 10 2024 16:40:20.480468750       4.108333333
Amazonas --> Walker_7                      Jan 10 2024 16:45:42.085937500   Jan 10 2024 16:48:57.054687500       3.249479167
Amazonas --> Walker_5                      Jan 11 2024 03:39:44.261718750   Jan 11 2024 03:40:55.980468750       1.195312500
Amazonas --> Walker_8                      Jan 11 2024 03:43:00.957031250   Jan 11 2024 03:45:01.550781250       2.009895833
Amazonas --> Walker_1                      Jan 11 2024 03:57:32.605468750   Jan 11 2024 04:02:38.738281250       5.102213542
