Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_3                      Jan 08 2024 03:49:57.460937500   Jan 08 2024 03:51:49.554687500       1.868229167
Amazonas --> Walker_8                      Jan 08 2024 04:02:31.371093750   Jan 08 2024 04:07:46.468750000       5.251627604
Amazonas --> Walker_5                      Jan 08 2024 04:17:58.070312500   Jan 08 2024 04:21:49.363281250       3.854882813
Amazonas --> Walker_6                      Jan 08 2024 04:26:08.281250000   Jan 08 2024 04:30:11.527343750       4.054101562
Amazonas --> Walker_7                      Jan 08 2024 04:34:44.523437500   Jan 08 2024 04:37:19.449218750       2.582096354
Amazonas --> Walker_3                      Jan 08 2024 15:50:51.171875000   Jan 08 2024 15:52:30.980468750       1.663476563
Amazonas --> Walker_8                      Jan 08 2024 16:04:15.152343750   Jan 08 2024 16:07:25.140625000       3.166471354
Amazonas --> Walker_5                      Jan 08 2024 16:16:26.019531250   Jan 08 2024 16:21:42.843750000       5.280403646
Amazonas --> Walker_6                      Jan 08 2024 16:26:08.269531250   Jan 08 2024 16:32:01.019531250       5.879166667
Amazonas --> Walker_7                      Jan 08 2024 16:37:48.523437500   Jan 08 2024 16:41:45.660156250       3.952278646
Amazonas --> Walker_1                      Jan 09 2024 03:39:58.785156250   Jan 09 2024 03:41:15.949218750       1.286067708
Amazonas --> Walker_2                      Jan 09 2024 03:50:57.800781250   Jan 09 2024 03:55:51.714843750       4.898567708
Amazonas --> Walker_3                      Jan 09 2024 04:01:38.222656250   Jan 09 2024 04:06:53.851562500       5.260481771
Amazonas --> Walker_8                      Jan 09 2024 04:14:28.070312500   Jan 09 2024 04:18:19.628906250       3.859309896
Amazonas --> Walker_5                      Jan 09 2024 04:26:49.695312500   Jan 09 2024 04:30:49.421875000       3.995442708
Amazonas --> Walker_6                      Jan 09 2024 04:38:05.445312500   Jan 09 2024 04:40:17.992187500       2.209114583
Amazonas --> Walker_2                      Jan 09 2024 15:53:04.691406250   Jan 09 2024 15:54:55.855468750       1.852734375
Amazonas --> Walker_3                      Jan 09 2024 16:04:52.714843750   Jan 09 2024 16:08:04.695312500       3.199674479
Amazonas --> Walker_8                      Jan 09 2024 16:14:27.992187500   Jan 09 2024 16:19:37.445312500       5.157552083
Amazonas --> Walker_5                      Jan 09 2024 16:25:24.484375000   Jan 09 2024 16:31:15.109375000       5.843750000
Amazonas --> Walker_6                      Jan 09 2024 16:39:49.890625000   Jan 09 2024 16:43:31.089843750       3.686653646
Amazonas --> Walker_4                      Jan 10 2024 03:39:10.949218750   Jan 10 2024 03:40:13.835937500       1.048111979
Amazonas --> Walker_1                      Jan 10 2024 03:48:43.636718750   Jan 10 2024 03:53:22.476562500       4.647330729
Amazonas --> Walker_2                      Jan 10 2024 04:02:38.296875000   Jan 10 2024 04:07:53.261718750       5.249414062
Amazonas --> Walker_3                      Jan 10 2024 04:16:25.054687500   Jan 10 2024 04:20:18.472656250       3.890299479
Amazonas --> Walker_8                      Jan 10 2024 04:26:11.421875000   Jan 10 2024 04:30:16.527343750       4.085091146
Amazonas --> Walker_5                      Jan 10 2024 04:35:55.664062500   Jan 10 2024 04:38:28.664062500       2.550000000
Amazonas --> Walker_1                      Jan 10 2024 15:49:34.425781250   Jan 10 2024 15:51:02.945312500       1.475325521
Amazonas --> Walker_2                      Jan 10 2024 16:04:23.273437500   Jan 10 2024 16:07:33.128906250       3.164257812
Amazonas --> Walker_3                      Jan 10 2024 16:17:45.460937500   Jan 10 2024 16:23:25.992187500       5.675520833
Amazonas --> Walker_8                      Jan 10 2024 16:26:10.746093750   Jan 10 2024 16:32:02.234375000       5.858138021
Amazonas --> Walker_5                      Jan 10 2024 16:34:30.453125000   Jan 10 2024 16:35:04.917968750       0.574414063
Amazonas --> Walker_5                      Jan 10 2024 16:36:13.980468750   Jan 10 2024 16:40:20.480468750       4.108333333
Amazonas --> Walker_7                      Jan 11 2024 03:43:52.488281250   Jan 11 2024 03:45:58.261718750       2.096223958
Amazonas --> Walker_4                      Jan 11 2024 03:50:34.046875000   Jan 11 2024 03:55:24.175781250       4.835481771
Amazonas --> Walker_1                      Jan 11 2024 03:57:32.605468750   Jan 11 2024 04:02:38.738281250       5.102213542
Amazonas --> Walker_2                      Jan 11 2024 04:14:35.660156250   Jan 11 2024 04:18:27.218750000       3.859309896
Amazonas --> Walker_3                      Jan 11 2024 04:31:00.531250000   Jan 11 2024 04:34:19.085937500       3.309244792
Amazonas --> Walker_8                      Jan 11 2024 04:38:09.515625000   Jan 11 2024 04:40:22.992187500       2.224609375
Amazonas --> Walker_5                      Jan 11 2024 04:46:14.347656250   Jan 11 2024 04:46:39.914062500       0.426106771
Amazonas --> Walker_7                      Jan 11 2024 15:47:39.585937500   Jan 11 2024 15:48:57.347656250       1.296028646
Amazonas --> Walker_4                      Jan 11 2024 15:52:42.132812500   Jan 11 2024 15:54:31.171875000       1.817317708
Amazonas --> Walker_1                      Jan 11 2024 15:58:12.503906250   Jan 11 2024 16:00:38.199218750       2.428255208
Amazonas --> Walker_2                      Jan 11 2024 16:14:37.042968750   Jan 11 2024 16:19:46.230468750       5.153125000
Amazonas --> Walker_3                      Jan 11 2024 16:32:32.558593750   Jan 11 2024 16:33:14.726562500       0.702799479
Amazonas --> Walker_3                      Jan 11 2024 16:34:14.625000000   Jan 11 2024 16:38:25.242187500       4.176953125
Amazonas --> Walker_8                      Jan 11 2024 16:39:52.765625000   Jan 11 2024 16:43:33.167968750       3.673372396
Amazonas --> Walker_5                      Jan 11 2024 16:45:20.082031250   Jan 11 2024 16:48:35.050781250       3.249479167
Amazonas --> Walker_6                      Jan 12 2024 03:39:16.679687500   Jan 12 2024 03:40:16.246093750       0.992773438
Amazonas --> Walker_7                      Jan 12 2024 03:58:24.312500000   Jan 12 2024 04:03:33.234375000       5.148697917
Amazonas --> Walker_4                      Jan 12 2024 04:02:11.554687500   Jan 12 2024 04:07:24.726562500       5.219531250
Amazonas --> Walker_1                      Jan 12 2024 04:06:30.074218750   Jan 12 2024 04:10:19.773437500       3.828320312
Amazonas --> Walker_1                      Jan 12 2024 04:11:05.726562500   Jan 12 2024 04:11:13.496093750       0.129492187
Amazonas --> Walker_2                      Jan 12 2024 04:26:19.808593750   Jan 12 2024 04:30:25.511718750       4.095052083
Amazonas --> Walker_3                      Jan 12 2024 04:47:05.324218750   Jan 12 2024 04:47:27.703125000       0.372981771
Amazonas --> Walker_7                      Jan 12 2024 16:01:33.890625000   Jan 12 2024 16:04:30.332031250       2.940690104
Amazonas --> Walker_4                      Jan 12 2024 16:03:57.660156250   Jan 12 2024 16:07:07.781250000       3.168684896
Amazonas --> Walker_1                      Jan 12 2024 16:06:49.320312500   Jan 12 2024 16:10:02.164062500       3.214062500
Amazonas --> Walker_2                      Jan 12 2024 16:26:20.261718750   Jan 12 2024 16:32:11.816406250       5.859244792
Amazonas --> Walker_3                      Jan 12 2024 16:51:48.136718750   Jan 12 2024 16:52:15.230468750       0.451562500
Amazonas --> Walker_6                      Jan 13 2024 03:50:38.648437500   Jan 13 2024 03:55:27.914062500       4.821093750
Amazonas --> Walker_7                      Jan 13 2024 04:13:08.421875000   Jan 13 2024 04:16:55.996093750       3.792903646
Amazonas --> Walker_4                      Jan 13 2024 04:14:06.128906250   Jan 13 2024 04:17:55.960937500       3.830533854
Amazonas --> Walker_1                      Jan 13 2024 04:15:35.445312500   Jan 13 2024 04:19:25.609375000       3.836067708
Amazonas --> Walker_2                      Jan 13 2024 04:38:18.632812500   Jan 13 2024 04:40:32.308593750       2.227929688
Amazonas --> Walker_6                      Jan 13 2024 15:52:46.800781250   Jan 13 2024 15:54:35.042968750       1.804036458
Amazonas --> Walker_1                      Jan 13 2024 16:14:16.609375000   Jan 13 2024 16:19:21.812500000       5.086718750
Amazonas --> Walker_4                      Jan 13 2024 16:14:10.566406250   Jan 13 2024 16:19:18.824218750       5.137630208
Amazonas --> Walker_7                      Jan 13 2024 16:14:28.761718750   Jan 13 2024 16:19:41.468750000       5.211783854
Amazonas --> Walker_2                      Jan 13 2024 16:40:03.078125000   Jan 13 2024 16:43:43.746093750       3.677799479
Amazonas --> Walker_8                      Jan 14 2024 03:39:23.007812500   Jan 14 2024 03:40:23.968750000       1.016015625
Amazonas --> Walker_3                      Jan 14 2024 03:40:21.378906250   Jan 14 2024 03:41:52.953125000       1.526236979
Amazonas --> Walker_6                      Jan 14 2024 04:02:16.554687500   Jan 14 2024 04:07:29.328125000       5.212890625
Amazonas --> Walker_1                      Jan 14 2024 04:24:27.601562500   Jan 14 2024 04:28:31.445312500       4.064062500
Amazonas --> Walker_4                      Jan 14 2024 04:25:48.019531250   Jan 14 2024 04:29:53.457031250       4.090625000
Amazonas --> Walker_7                      Jan 14 2024 04:27:43.500000000   Jan 14 2024 04:31:37.050781250       3.892513021
Amazonas --> Walker_6                      Jan 14 2024 16:04:02.527343750   Jan 14 2024 16:07:12.382812500       3.164257812
Amazonas --> Walker_1                      Jan 14 2024 16:23:02.523437500   Jan 14 2024 16:28:54.410156250       5.864778646
Amazonas --> Walker_7                      Jan 14 2024 16:29:04.703125000   Jan 14 2024 16:30:16.089843750       1.189778646
Amazonas --> Walker_4                      Jan 14 2024 16:25:49.535156250   Jan 14 2024 16:31:42.484375000       5.882486979
Amazonas --> Walker_7                      Jan 14 2024 16:30:32.359375000   Jan 14 2024 16:34:59.046875000       4.444791667
Amazonas --> Walker_5                      Jan 15 2024 03:46:23.933593750   Jan 15 2024 03:48:47.304687500       2.389518229
Amazonas --> Walker_8                      Jan 15 2024 03:50:46.304687500   Jan 15 2024 03:55:36.500000000       4.836588542
Amazonas --> Walker_3                      Jan 15 2024 03:54:42.910156250   Jan 15 2024 03:59:49.375000000       5.107747396
Amazonas --> Walker_6                      Jan 15 2024 04:14:11.394531250   Jan 15 2024 04:18:00.628906250       3.820572917
Amazonas --> Walker_1                      Jan 15 2024 04:33:32.042968750   Jan 15 2024 04:36:15.800781250       2.729296875
Amazonas --> Walker_4                      Jan 15 2024 04:37:44.253906250   Jan 15 2024 04:39:59.058593750       2.246744792
Amazonas --> Walker_7                      Jan 15 2024 04:43:34.480468750   Jan 15 2024 04:44:12.664062500       0.636393229
Amazonas --> Walker_5                      Jan 15 2024 15:47:53.835937500   Jan 15 2024 15:48:31.687500000       0.630859375
Amazonas --> Walker_8                      Jan 15 2024 15:52:52.398437500   Jan 15 2024 15:54:39.246093750       1.780794271
Amazonas --> Walker_3                      Jan 15 2024 15:58:14.667968750   Jan 15 2024 16:00:42.687500000       2.466992187
Amazonas --> Walker_6                      Jan 15 2024 16:14:16.363281250   Jan 15 2024 16:19:24.289062500       5.132096354
Amazonas --> Walker_1                      Jan 15 2024 16:32:08.691406250   Jan 15 2024 16:32:53.382812500       0.744856771
Amazonas --> Walker_1                      Jan 15 2024 16:33:48.167968750   Jan 15 2024 16:38:00.445312500       4.204622396
Amazonas --> Walker_4                      Jan 15 2024 16:39:30.625000000   Jan 15 2024 16:43:17.800781250       3.786263021
Amazonas --> Walker_7                      Jan 15 2024 16:45:39.843750000   Jan 15 2024 16:48:56.937500000       3.284895833
Amazonas --> Walker_2                      Jan 16 2024 03:39:34.582031250   Jan 16 2024 03:40:35.210937500       1.010481771
Amazonas --> Walker_5                      Jan 16 2024 03:55:16.820312500   Jan 16 2024 04:00:19.234375000       5.040234375
Amazonas --> Walker_8                      Jan 16 2024 04:02:25.074218750   Jan 16 2024 04:07:38.578125000       5.225065104
Amazonas --> Walker_3                      Jan 16 2024 04:09:21.441406250   Jan 16 2024 04:13:09.480468750       3.800651042
Amazonas --> Walker_6                      Jan 16 2024 04:25:53.949218750   Jan 16 2024 04:29:59.121093750       4.086197917
Amazonas --> Walker_1                      Jan 16 2024 04:43:33.992187500   Jan 16 2024 04:44:15.628906250       0.693945313
Amazonas --> Walker_5                      Jan 16 2024 15:55:58.578125000   Jan 16 2024 15:58:05.281250000       2.111718750
Amazonas --> Walker_8                      Jan 16 2024 16:04:08.656250000   Jan 16 2024 16:07:17.316406250       3.144335938
Amazonas --> Walker_3                      Jan 16 2024 16:11:22.621093750   Jan 16 2024 16:15:58.605468750       4.599739583
Amazonas --> Walker_6                      Jan 16 2024 16:25:55.398437500   Jan 16 2024 16:31:48.480468750       5.884700521
Amazonas --> Walker_1                      Jan 16 2024 16:42:58.519531250   Jan 16 2024 16:46:26.902343750       3.473046875
