  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 15:43:00.781250000   Jan 01 2024 16:17:33.054687500      34.537890625
Earth Umbral      Jan 01 2024 15:57:12.441406250   Jan 01 2024 16:31:21.937500000      34.158268229
Earth Penumbral   Jan 01 2024 15:57:02.812500000   Jan 01 2024 16:31:31.566406250      34.479231771
Earth Penumbral   Jan 01 2024 16:11:04.179687500   Jan 01 2024 16:45:31.273437500      34.451562500
Earth Umbral      Jan 01 2024 16:11:13.875000000   Jan 01 2024 16:45:21.578125000      34.128385417
Earth Umbral      Jan 01 2024 16:21:25.476562500   Jan 01 2024 16:55:36.699218750      34.187044271
Earth Penumbral   Jan 01 2024 16:21:15.781250000   Jan 01 2024 16:55:46.394531250      34.510221354
Earth Penumbral   Jan 01 2024 16:31:20.609375000   Jan 01 2024 17:05:51.753906250      34.519075521
Earth Umbral      Jan 01 2024 16:31:30.238281250   Jan 01 2024 17:05:42.125000000      34.198111979
Earth Umbral      Jan 01 2024 16:45:35.855468750   Jan 01 2024 17:19:47.343750000      34.191471354
Earth Penumbral   Jan 01 2024 16:45:26.226562500   Jan 01 2024 17:19:56.972656250      34.512434896
Earth Penumbral   Jan 01 2024 16:59:43.464843750   Jan 01 2024 17:34:12.085937500      34.477018229
Earth Umbral      Jan 01 2024 16:59:53.160156250   Jan 01 2024 17:34:02.390625000      34.153841146
Earth Penumbral   Jan 01 2024 17:09:41.984375000   Jan 01 2024 17:44:10.804687500      34.480338542
Earth Umbral      Jan 01 2024 17:09:51.613281250   Jan 01 2024 17:44:01.175781250      34.159375000
Earth Umbral      Jan 01 2024 17:19:47.210937500   Jan 01 2024 17:54:00.226562500      34.216927083
Earth Penumbral   Jan 01 2024 17:19:37.582031250   Jan 01 2024 17:54:09.921875000      34.538997396
Earth Umbral      Jan 01 2024 17:34:00.730468750   Jan 01 2024 18:08:10.292968750      34.159375000
Earth Penumbral   Jan 01 2024 17:33:51.101562500   Jan 01 2024 18:08:19.921875000      34.480338542
Earth Umbral      Jan 01 2024 17:48:13.851562500   Jan 01 2024 18:22:21.621093750      34.129492187
Earth Penumbral   Jan 01 2024 17:48:04.156250000   Jan 01 2024 18:22:31.316406250      34.452669271
Earth Penumbral   Jan 01 2024 17:58:04.269531250   Jan 01 2024 18:32:34.882812500      34.510221354
Earth Umbral      Jan 01 2024 17:58:13.964843750   Jan 01 2024 18:32:25.253906250      34.188151042
Earth Penumbral   Jan 01 2024 18:07:57.476562500   Jan 01 2024 18:42:28.554687500      34.517968750
Earth Umbral      Jan 01 2024 18:08:07.105468750   Jan 01 2024 18:42:18.992187500      34.198111979
Earth Umbral      Jan 01 2024 18:22:24.343750000   Jan 01 2024 18:56:35.832031250      34.191471354
Earth Penumbral   Jan 01 2024 18:22:14.648437500   Jan 01 2024 18:56:45.460937500      34.513541667
Earth Umbral      Jan 01 2024 18:36:53.203125000   Jan 01 2024 19:11:02.433593750      34.153841146
Earth Penumbral   Jan 01 2024 18:36:43.507812500   Jan 01 2024 19:11:12.128906250      34.477018229
Earth Penumbral   Jan 01 2024 18:46:30.339843750   Jan 01 2024 19:20:59.226562500      34.481445312
Earth Umbral      Jan 01 2024 18:46:39.968750000   Jan 01 2024 19:20:49.597656250      34.160481771
Earth Umbral      Jan 01 2024 18:56:24.078125000   Jan 01 2024 19:30:37.093750000      34.216927083
Earth Penumbral   Jan 01 2024 18:56:14.449218750   Jan 01 2024 19:30:46.789062500      34.538997396
Earth Penumbral   Jan 01 2024 19:10:39.457031250   Jan 01 2024 19:45:08.277343750      34.480338542
Earth Umbral      Jan 01 2024 19:10:49.085937500   Jan 01 2024 19:44:58.648437500      34.159375000
Earth Penumbral   Jan 01 2024 19:25:04.199218750   Jan 01 2024 19:59:31.359375000      34.452669271
Earth Umbral      Jan 01 2024 19:25:13.828125000   Jan 01 2024 19:59:21.664062500      34.130598958
Earth Umbral      Jan 01 2024 19:35:02.453125000   Jan 01 2024 20:09:13.742187500      34.188151042
Earth Penumbral   Jan 01 2024 19:34:52.757812500   Jan 01 2024 20:09:23.437500000      34.511328125
Earth Penumbral   Jan 01 2024 19:44:34.277343750   Jan 01 2024 20:19:05.488281250      34.520182292
Earth Umbral      Jan 01 2024 19:44:43.906250000   Jan 01 2024 20:18:55.859375000      34.199218750
Earth Penumbral   Jan 01 2024 19:59:03.136718750   Jan 01 2024 20:33:33.949218750      34.513541667
Earth Umbral      Jan 01 2024 19:59:12.765625000   Jan 01 2024 20:33:24.320312500      34.192578125
Earth Umbral      Jan 01 2024 20:13:53.246093750   Jan 01 2024 20:48:02.542968750      34.154947917
Earth Penumbral   Jan 01 2024 20:13:43.550781250   Jan 01 2024 20:48:12.238281250      34.478125000
Earth Umbral      Jan 01 2024 20:23:28.390625000   Jan 01 2024 20:57:38.019531250      34.160481771
Earth Penumbral   Jan 01 2024 20:23:18.761718750   Jan 01 2024 20:57:47.648437500      34.481445312
Earth Umbral      Jan 01 2024 20:33:00.945312500   Jan 01 2024 21:07:14.027343750      34.218033854
Earth Penumbral   Jan 01 2024 20:32:51.316406250   Jan 01 2024 21:07:23.656250000      34.538997396
Earth Umbral      Jan 01 2024 20:47:37.441406250   Jan 01 2024 21:21:47.070312500      34.160481771
Earth Penumbral   Jan 01 2024 20:47:27.812500000   Jan 01 2024 21:21:56.699218750      34.481445312
Earth Penumbral   Jan 01 2024 21:02:04.175781250   Jan 01 2024 21:36:31.402343750      34.453776042
Earth Umbral      Jan 01 2024 21:02:13.804687500   Jan 01 2024 21:36:21.707031250      34.131705729
Earth Umbral      Jan 01 2024 21:11:51.007812500   Jan 01 2024 21:46:02.363281250      34.189257813
Earth Penumbral   Jan 01 2024 21:11:41.312500000   Jan 01 2024 21:46:11.992187500      34.511328125
Earth Penumbral   Jan 01 2024 21:21:11.144531250   Jan 01 2024 21:55:42.355468750      34.520182292
Earth Umbral      Jan 01 2024 21:21:20.773437500   Jan 01 2024 21:55:32.726562500      34.199218750
Earth Umbral      Jan 01 2024 21:36:01.253906250   Jan 01 2024 22:10:12.808593750      34.192578125
Earth Penumbral   Jan 01 2024 21:35:51.558593750   Jan 01 2024 22:10:22.503906250      34.515755208
Earth Penumbral   Jan 01 2024 21:50:43.660156250   Jan 01 2024 22:25:12.347656250      34.478125000
Earth Umbral      Jan 01 2024 21:50:53.355468750   Jan 01 2024 22:25:02.718750000      34.156054688
Earth Penumbral   Jan 01 2024 22:00:07.183593750   Jan 01 2024 22:34:36.070312500      34.481445312
Earth Umbral      Jan 01 2024 22:00:16.812500000   Jan 01 2024 22:34:26.441406250      34.160481771
Earth Umbral      Jan 01 2024 22:09:37.812500000   Jan 01 2024 22:43:50.960937500      34.219140625
Earth Penumbral   Jan 01 2024 22:09:28.183593750   Jan 01 2024 22:44:00.589843750      34.540104167
Earth Umbral      Jan 01 2024 22:24:25.796875000   Jan 01 2024 22:58:35.492187500      34.161588542
Earth Penumbral   Jan 01 2024 22:24:16.167968750   Jan 01 2024 22:58:45.121093750      34.482552083
Earth Umbral      Jan 01 2024 22:39:13.847656250   Jan 01 2024 23:13:21.816406250      34.132812500
Earth Penumbral   Jan 01 2024 22:39:04.218750000   Jan 01 2024 23:13:31.511718750      34.454882813
Earth Penumbral   Jan 01 2024 22:48:29.800781250   Jan 01 2024 23:23:00.613281250      34.513541667
Earth Umbral      Jan 01 2024 22:48:39.496093750   Jan 01 2024 23:22:50.917968750      34.190364583
Earth Penumbral   Jan 01 2024 22:57:48.011718750   Jan 01 2024 23:32:19.289062500      34.521289063
Earth Umbral      Jan 01 2024 22:57:57.640625000   Jan 01 2024 23:32:09.660156250      34.200325521
Earth Umbral      Jan 01 2024 23:12:49.742187500   Jan 01 2024 23:47:01.363281250      34.193684896
Earth Penumbral   Jan 01 2024 23:12:40.046875000   Jan 01 2024 23:47:11.058593750      34.516861979
