Access Event                                        Entry Epoch                       Exit Epoch                Duration(min)
Amazonas --> Walker_5                      Jan 07 2024 16:31:30.230468750   Jan 07 2024 16:35:39.453125000       4.153710937
Amazonas --> Walker_3                      Jan 08 2024 03:48:12.273437500   Jan 08 2024 03:50:37.371093750       2.418294271
Amazonas --> Walker_10                     Jan 08 2024 03:54:04.558593750   Jan 08 2024 03:58:58.273437500       4.895247396
Amazonas --> Walker_6                      Jan 08 2024 04:17:58.535156250   Jan 08 2024 04:21:49.363281250       3.847135417
Amazonas --> Walker_7                      Jan 08 2024 04:22:28.542968750   Jan 08 2024 04:26:19.902343750       3.855989583
Amazonas --> Walker_9                      Jan 08 2024 04:26:06.355468750   Jan 08 2024 04:29:34.804687500       3.474153646
Amazonas --> Walker_8                      Jan 08 2024 04:35:32.136718750   Jan 08 2024 04:37:43.156250000       2.183658854
Amazonas --> Walker_5                      Jan 08 2024 04:42:25.714843750   Jan 08 2024 04:42:56.195312500       0.508007813
Amazonas --> Walker_3                      Jan 08 2024 15:51:43.234375000   Jan 08 2024 15:53:09.628906250       1.439908854
Amazonas --> Walker_10                     Jan 08 2024 15:55:46.281250000   Jan 08 2024 15:57:35.585937500       1.821744792
Amazonas --> Walker_6                      Jan 08 2024 16:16:41.359375000   Jan 08 2024 16:21:42.511718750       5.019205729
Amazonas --> Walker_7                      Jan 08 2024 16:21:50.945312500   Jan 08 2024 16:27:35.328125000       5.739713542
Amazonas --> Walker_9                      Jan 08 2024 16:27:09.695312500   Jan 08 2024 16:28:02.156250000       0.874348958
Amazonas --> Walker_9                      Jan 08 2024 16:28:47.644531250   Jan 08 2024 16:33:02.246093750       4.243359375
Amazonas --> Walker_8                      Jan 08 2024 16:38:21.328125000   Jan 08 2024 16:41:53.828125000       3.541666667
Amazonas --> Walker_5                      Jan 08 2024 16:42:35.199218750   Jan 08 2024 16:45:49.835937500       3.243945313
Amazonas --> Walker_2                      Jan 09 2024 03:46:16.835937500   Jan 09 2024 03:48:18.691406250       2.030924479
Amazonas --> Walker_4                      Jan 09 2024 03:52:40.066406250   Jan 09 2024 03:57:29.132812500       4.817773437
Amazonas --> Walker_3                      Jan 09 2024 04:02:09.898437500   Jan 09 2024 04:05:56.875000000       3.782942708
Amazonas --> Walker_3                      Jan 09 2024 04:06:08.695312500   Jan 09 2024 04:06:23.503906250       0.246809896
Amazonas --> Walker_3                      Jan 09 2024 04:06:39.375000000   Jan 09 2024 04:07:18.421875000       0.650781250
Amazonas --> Walker_10                     Jan 09 2024 04:04:51.996093750   Jan 09 2024 04:08:39.238281250       3.787369792
Amazonas --> Walker_6                      Jan 09 2024 04:26:50.957031250   Jan 09 2024 04:30:15.355468750       3.406640625
Amazonas --> Walker_7                      Jan 09 2024 04:33:18.503906250   Jan 09 2024 04:35:35.832031250       2.288802083
Amazonas --> Walker_9                      Jan 09 2024 04:41:28.050781250   Jan 09 2024 04:42:02.382812500       0.572200521
Amazonas --> Walker_4                      Jan 09 2024 15:55:58.410156250   Jan 09 2024 15:57:51.566406250       1.885937500
Amazonas --> Walker_3                      Jan 09 2024 16:05:10.976562500   Jan 09 2024 16:08:10.140625000       2.986067708
Amazonas --> Walker_10                     Jan 09 2024 16:06:12.269531250   Jan 09 2024 16:09:17.343750000       3.084570312
Amazonas --> Walker_6                      Jan 09 2024 16:25:24.484375000   Jan 09 2024 16:26:34.277343750       1.163216146
Amazonas --> Walker_6                      Jan 09 2024 16:26:49.152343750   Jan 09 2024 16:31:14.910156250       4.429296875
Amazonas --> Walker_7                      Jan 09 2024 16:34:39.906250000   Jan 09 2024 16:38:33.988281250       3.901367188
Amazonas --> Walker_9                      Jan 09 2024 16:43:12.031250000   Jan 09 2024 16:44:37.429687500       1.423307292
Amazonas --> Walker_9                      Jan 09 2024 16:44:48.718750000   Jan 09 2024 16:46:25.804687500       1.618098958
Amazonas --> Walker_1                      Jan 10 2024 03:48:43.902343750   Jan 10 2024 03:51:05.281250000       2.356315104
Amazonas --> Walker_2                      Jan 10 2024 03:57:10.316406250   Jan 10 2024 04:02:12.996093750       5.044661458
