  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 01 2024 11:16:37.062500000   Jan 01 2024 11:53:28.589843750      36.858789063
Earth Penumbral   Jan 01 2024 11:24:27.882812500   Jan 01 2024 12:01:21.867187500      36.899739583
Earth Umbral      Jan 01 2024 11:24:36.050781250   Jan 01 2024 12:01:13.765625000      36.628580729
Earth Umbral      Jan 01 2024 11:32:52.636718750   Jan 01 2024 12:09:33.406250000      36.679492188
Earth Penumbral   Jan 01 2024 11:32:44.468750000   Jan 01 2024 12:09:41.574218750      36.951757812
Earth Penumbral   Jan 01 2024 11:42:27.250000000   Jan 01 2024 12:19:22.097656250      36.914127604
Earth Umbral      Jan 01 2024 11:42:35.417968750   Jan 01 2024 12:19:13.929687500      36.641861979
Earth Umbral      Jan 01 2024 11:52:44.296875000   Jan 01 2024 12:29:18.824218750      36.575455729
Earth Penumbral   Jan 01 2024 11:52:36.128906250   Jan 01 2024 12:29:26.992187500      36.847721354
Earth Penumbral   Jan 01 2024 12:01:36.875000000   Jan 01 2024 12:38:28.601562500      36.862109375
Earth Umbral      Jan 01 2024 12:01:45.042968750   Jan 01 2024 12:38:20.500000000      36.590950521
Earth Penumbral   Jan 01 2024 12:09:30.152343750   Jan 01 2024 12:46:24.601562500      36.907486979
Earth Umbral      Jan 01 2024 12:09:38.320312500   Jan 01 2024 12:46:16.433593750      36.635221354
Earth Umbral      Jan 01 2024 12:17:53.246093750   Jan 01 2024 12:54:31.625000000      36.639648438
Earth Penumbral   Jan 01 2024 12:17:45.144531250   Jan 01 2024 12:54:39.726562500      36.909700521
Earth Umbral      Jan 01 2024 12:27:33.105468750   Jan 01 2024 13:04:10.488281250      36.623046875
Earth Penumbral   Jan 01 2024 12:27:25.003906250   Jan 01 2024 13:04:18.656250000      36.894205729
Earth Umbral      Jan 01 2024 12:37:48.425781250   Jan 01 2024 13:14:24.613281250      36.603125000
Earth Penumbral   Jan 01 2024 12:37:40.257812500   Jan 01 2024 13:14:32.781250000      36.875390625
Earth Umbral      Jan 01 2024 12:46:51.230468750   Jan 01 2024 13:23:26.488281250      36.587630208
Earth Penumbral   Jan 01 2024 12:46:43.128906250   Jan 01 2024 13:23:34.656250000      36.858789063
Earth Penumbral   Jan 01 2024 12:54:25.582031250   Jan 01 2024 13:31:19.500000000      36.898632812
Earth Umbral      Jan 01 2024 12:54:33.683593750   Jan 01 2024 13:31:11.398437500      36.628580729
Earth Penumbral   Jan 01 2024 13:02:36.921875000   Jan 01 2024 13:39:34.027343750      36.951757812
Earth Umbral      Jan 01 2024 13:02:45.089843750   Jan 01 2024 13:39:25.859375000      36.679492188
Earth Umbral      Jan 01 2024 13:12:32.917968750   Jan 01 2024 13:49:11.429687500      36.641861979
Earth Penumbral   Jan 01 2024 13:12:24.816406250   Jan 01 2024 13:49:19.597656250      36.913020833
Earth Umbral      Jan 01 2024 13:22:50.230468750   Jan 01 2024 13:59:24.757812500      36.575455729
Earth Penumbral   Jan 01 2024 13:22:42.128906250   Jan 01 2024 13:59:32.925781250      36.846614583
