  Shadow Event             Entry Epoch                      Exit Epoch                 Duration(min)
Earth Penumbral   Jan 04 2024 16:10:39.074218750   Jan 04 2024 16:45:12.742187500      34.561132812
Earth Umbral      Jan 04 2024 16:10:48.703125000   Jan 04 2024 16:45:03.113281250      34.240169271
Earth Umbral      Jan 04 2024 16:59:07.933593750   Jan 04 2024 17:33:21.148437500      34.220247396
Earth Penumbral   Jan 04 2024 16:58:58.304687500   Jan 04 2024 17:33:30.710937500      34.540104167
Earth Penumbral   Jan 04 2024 17:47:15.941406250   Jan 04 2024 18:21:49.609375000      34.561132812
Earth Umbral      Jan 04 2024 17:47:25.570312500   Jan 04 2024 18:21:39.980468750      34.240169271
Earth Umbral      Jan 04 2024 18:35:44.800781250   Jan 04 2024 19:09:58.015625000      34.220247396
Earth Penumbral   Jan 04 2024 18:35:35.171875000   Jan 04 2024 19:10:07.644531250      34.541210937
Earth Penumbral   Jan 04 2024 19:23:52.875000000   Jan 04 2024 19:58:26.542968750      34.561132812
Earth Umbral      Jan 04 2024 19:24:02.437500000   Jan 04 2024 19:58:16.914062500      34.241276042
Earth Umbral      Jan 04 2024 20:12:21.667968750   Jan 04 2024 20:46:34.949218750      34.221354167
Earth Penumbral   Jan 04 2024 20:12:12.039062500   Jan 04 2024 20:46:44.511718750      34.541210937
Earth Penumbral   Jan 04 2024 21:00:29.742187500   Jan 04 2024 21:35:03.476562500      34.562239583
Earth Umbral      Jan 04 2024 21:00:39.371093750   Jan 04 2024 21:34:53.847656250      34.241276042
Earth Umbral      Jan 04 2024 21:48:58.535156250   Jan 04 2024 22:23:11.882812500      34.222460938
Earth Penumbral   Jan 04 2024 21:48:48.972656250   Jan 04 2024 22:23:21.445312500      34.541210937
Earth Penumbral   Jan 04 2024 22:37:06.609375000   Jan 04 2024 23:11:40.410156250      34.563346354
Earth Umbral      Jan 04 2024 22:37:16.238281250   Jan 04 2024 23:11:30.781250000      34.242382812
Earth Umbral      Jan 04 2024 23:25:35.402343750   Jan 04 2024 23:59:48.750000000      34.222460938
Earth Penumbral   Jan 04 2024 23:25:25.839843750   Jan 04 2024 23:59:58.378906250      34.542317708
Earth Penumbral   Jan 05 2024 00:13:43.476562500   Jan 05 2024 00:48:17.343750000      34.564453125
Earth Umbral      Jan 05 2024 00:13:53.105468750   Jan 05 2024 00:48:07.714843750      34.243489583
Earth Umbral      Jan 05 2024 01:02:12.269531250   Jan 05 2024 01:36:25.683593750      34.223567708
Earth Penumbral   Jan 05 2024 01:02:02.640625000   Jan 05 2024 01:36:35.246093750      34.543424479
Earth Penumbral   Jan 05 2024 01:50:20.343750000   Jan 05 2024 02:24:54.210937500      34.564453125
Earth Umbral      Jan 05 2024 01:50:29.972656250   Jan 05 2024 02:24:44.582031250      34.243489583
Earth Umbral      Jan 05 2024 02:38:49.070312500   Jan 05 2024 03:13:02.484375000      34.223567708
Earth Penumbral   Jan 05 2024 02:38:39.441406250   Jan 05 2024 03:13:12.046875000      34.543424479
Earth Penumbral   Jan 05 2024 03:26:57.144531250   Jan 05 2024 04:01:31.011718750      34.564453125
Earth Umbral      Jan 05 2024 03:27:06.773437500   Jan 05 2024 04:01:21.382812500      34.243489583
Earth Umbral      Jan 05 2024 04:15:25.871093750   Jan 05 2024 04:49:39.285156250      34.223567708
Earth Penumbral   Jan 05 2024 04:15:16.242187500   Jan 05 2024 04:49:48.847656250      34.543424479
Earth Penumbral   Jan 05 2024 05:03:34.011718750   Jan 05 2024 05:38:07.878906250      34.564453125
Earth Umbral      Jan 05 2024 05:03:43.574218750   Jan 05 2024 05:37:58.250000000      34.244596354
Earth Umbral      Jan 05 2024 05:52:02.671875000   Jan 05 2024 06:26:16.152343750      34.224674479
Earth Penumbral   Jan 05 2024 05:51:53.109375000   Jan 05 2024 06:26:25.714843750      34.543424479
Earth Penumbral   Jan 05 2024 06:40:10.878906250   Jan 05 2024 07:14:44.812500000      34.565559896
Earth Umbral      Jan 05 2024 06:40:20.507812500   Jan 05 2024 07:14:35.183593750      34.244596354
Earth Umbral      Jan 05 2024 07:28:39.671875000   Jan 05 2024 08:02:53.152343750      34.224674479
Earth Penumbral   Jan 05 2024 07:28:30.042968750   Jan 05 2024 08:03:02.714843750      34.544531250
Earth Penumbral   Jan 05 2024 08:16:47.878906250   Jan 05 2024 08:51:21.878906250      34.566666667
Earth Umbral      Jan 05 2024 08:16:57.507812500   Jan 05 2024 08:51:12.250000000      34.245703125
Earth Umbral      Jan 05 2024 09:05:16.605468750   Jan 05 2024 09:39:30.152343750      34.225781250
Earth Penumbral   Jan 05 2024 09:05:07.042968750   Jan 05 2024 09:39:39.781250000      34.545638021
